Name,Type,Ownership,State,City,Website,Accreditation Status,Email,Phone,Address,Source URL,License
Kogi State University Anyigba,university,state,Kogi,Unknown,https://myschoolgist.com/ng/ksu-courses/,accredited,,,,https://myschoolgist.com/ng/state-universities-in-nigeria/,CC-BY-NC-SA
"Kola Daisi University Ibadan, Oyo State",university,private,Oyo,Oyo State,https://myschoolgist.com/ng/koladaisi-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Kwararafa University, Wukari",university,private,Kwara,Wukari,https://myschoolgist.com/ng/kwararafa-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Ladoke Akintola University of Technology, Ogbomoso",university,state,Unknown,Ogbomoso,https://myschoolgist.com/ng/lautech-courses/,accredited,,,,https://myschoolgist.com/ng/state-universities-in-nigeria/,CC-BY-NC-SA
Lagos State University,university,state,Lagos,Lagos,https://lasu.edu.ng,Accredited,info@lasu.edu.ng,,,https://nuc.edu.ng,
Lagos State University of Education,university,state,Lagos,Unknown,https://myschoolgist.com/ng/lasued-courses/,accredited,,,,https://myschoolgist.com/ng/state-universities-in-nigeria/,CC-BY-NC-SA
Lagos State University of Science and Technology,university,state,Lagos,Unknown,https://myschoolgist.com/ng/lasustech-courses/,accredited,,,,https://myschoolgist.com/ng/state-universities-in-nigeria/,CC-BY-NC-SA
"Landmark University, Omu-Aran.",university,private,Unknown,Omu,https://myschoolgist.com/ng/list-of-available-courses-in-landmark-university/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Lead City University, Ibadan",university,private,Unknown,Ibadan,https://myschoolgist.com/ng/lead-city-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Legacy University, Okija Anambra State",university,private,Anambra,Okija Anambra State,https://myschoolgist.com/ng/legacy-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Lens University, Ilemona, Kwara State",university,private,Kwara,Ilemona,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Lighthouse University, Evbobanosa, Edo State",university,private,Edo,Evbobanosa,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Lux Mundi University Umuahia, Abia State",university,private,Abia,Abia State,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Madonna University, Okija",university,private,Unknown,Okija,https://myschoolgist.com/ng/list-of-available-courses-in-madonna-university/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Maduka University, Ekwegbe, Enugu State",university,private,Enugu,Ekwegbe,https://myschoolgist.com/ng/maduka-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Maranatha University, Mgbidi, Imo State",university,private,Imo,Mgbidi,https://myschoolgist.com/ng/maranatha-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Margaret Lawrence University, Umunede, Delta State",university,private,Delta,Umunede,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Maryam Abacha American University of Nigeria, Kano State",university,private,Kano,Kano State,https://myschoolgist.com/ng/maaun-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Mcpherson University, Seriki Sotayo, Ajebo",university,private,Unknown,Seriki Sotayo,https://myschoolgist.com/ng/mcpherson-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Mercy Medical University, Iwo, Ogun State",university,private,Ogun,Iwo,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Mewar University, Masaka, Nasarawa State",university,private,Nasarawa,Masaka,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
Michael Okpara University of Agricultural Umudike,university,federal,Unknown,Unknown,https://myschoolgist.com/ng/mouau-courses/,accredited,,,,https://myschoolgist.com/ng/federal-universities-in-nigeria/,CC-BY-NC-SA
Micheal & Cecilia University,university,private,Unknown,Unknown,https://myschoolgist.com/ng/micheal-cecilia-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Minaret University, Ikirun, Osun State",university,private,Osun,Ikirun,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Miva Open University, Abuja FCT",university,private,FCT,Abuja FCT,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Modibbo Adama University of Technology, Yola",university,federal,Unknown,Yola,https://myschoolgist.com/ng/mautech-courses/,accredited,,,,https://myschoolgist.com/ng/federal-universities-in-nigeria/,CC-BY-NC-SA
"Monarch University, Iyesi-Ota, Ogun State",university,private,Ogun,Iyesi,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
Moshood Abiola University of Science and Technology Abeokuta,university,state,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/state-universities-in-nigeria/,CC-BY-NC-SA
Mountain Top University,university,private,Unknown,Top University,https://myschoolgist.com/ng/list-of-available-courses-in-mountain-top-university/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Mudiame University, Irrua, Edo State",university,private,Edo,Irrua,https://myschoolgist.com/ng/mudiame-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
Muhammad Kamalud University Kwara,university,private,Kwara,Unknown,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"National Open University of Nigeria, Lagos",university,federal,Lagos,Unknown,https://myschoolgist.com/ng/noun-courses/,accredited,,,,https://myschoolgist.com/ng/federal-universities-in-nigeria/,CC-BY-NC-SA
"National University of Science and Technology, Abuja",university,federal,Abuja,Unknown,,accredited,,,,https://myschoolgist.com/ng/federal-universities-in-nigeria/,CC-BY-NC-SA
"New City University, Ayetoro, Ogun State",university,private,Ogun,Ayetoro,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Newgate University, MInna, Niger State.",university,private,Niger,MInna,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Nigerian Army University, Biu, Borno State",university,federal,Borno,Biu,https://myschoolgist.com/ng/naub-courses/,accredited,,,,https://myschoolgist.com/ng/federal-universities-in-nigeria/,CC-BY-NC-SA
"Nigerian British University, Asa, Abia State",university,private,Abia,Asa,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
Nigerian Defence Academy Kaduna,university,federal,Kaduna,Unknown,https://myschoolgist.com/ng/courses-at-nda/,accredited,,,,https://myschoolgist.com/ng/federal-universities-in-nigeria/,CC-BY-NC-SA
"Nigerian Maritime University Okerenkoko, Delta State",university,federal,Delta,Delta State,https://myschoolgist.com/ng/nmu-courses/,accredited,,,,https://myschoolgist.com/ng/federal-universities-in-nigeria/,CC-BY-NC-SA
"Nigerian University of Technology and Management, Apapa, Lagos State",university,private,Lagos,Apapa,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
Nigeria Police Academy Wudil,university,federal,Niger,Unknown,https://myschoolgist.com/ng/nigeria-police-academy-courses/,accredited,,,,https://myschoolgist.com/ng/federal-universities-in-nigeria/,CC-BY-NC-SA
"Nile University of Nigeria, Abuja",university,private,Niger,Unknown,https://myschoolgist.com/ng/list-of-available-courses-in-nile-university-of-nigeria/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
Nnamdi Azikiwe University,university,federal,Anambra,Awka,https://unizik.edu.ng,Accredited,info@unizik.edu.ng,,,https://nuc.edu.ng,
"Nnamdi Azikiwe University, Awka",university,federal,Unknown,Awka,https://myschoolgist.com/ng/unizik-courses/,accredited,,,,https://myschoolgist.com/ng/federal-universities-in-nigeria/,CC-BY-NC-SA
"NOK University, Kachia, Kaduna State",university,private,Kaduna,Kachia,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
Northwest University Kano,university,state,Kano,Unknown,https://myschoolgist.com/ng/nwu-courses/,accredited,,,,https://myschoolgist.com/ng/state-universities-in-nigeria/,CC-BY-NC-SA
NorthWest University Sokoto State,university,private,Sokoto,Unknown,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Novena University, Ogume",university,private,Unknown,Ogume,https://myschoolgist.com/ng/novena-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
Obafemi Awolowo University,university,federal,Osun,Ile-Ife,https://oauife.edu.ng,Accredited,info@oauife.edu.ng,,,https://nuc.edu.ng,
"Obafemi Awolowo University, Ile-Ife",university,federal,Unknown,Ile,https://myschoolgist.com/ng/oau-courses/,accredited,,,,https://myschoolgist.com/ng/federal-universities-in-nigeria/,CC-BY-NC-SA
"Obong University, Obong Ntak",university,private,Unknown,Obong Ntak,https://myschoolgist.com/ng/obong-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Oduduwa University, Ipetumodu – Osun State",university,private,Osun,Ipetumodu,https://myschoolgist.com/ng/list-of-available-courses-in-oduduwa-university/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Olabisi Onabanjo University, Ago Iwoye",university,state,Unknown,Ago Iwoye,https://myschoolgist.com/ng/oou-courses/,accredited,,,,https://myschoolgist.com/ng/state-universities-in-nigeria/,CC-BY-NC-SA
Ondo State University of Medical Sciences,university,state,Ondo,Unknown,https://myschoolgist.com/ng/unimed-courses/,accredited,,,,https://myschoolgist.com/ng/state-universities-in-nigeria/,CC-BY-NC-SA
Ondo State University of Science and Technology Okitipupa,university,state,Ondo,Unknown,https://myschoolgist.com/ng/osustech-courses/,accredited,,,,https://myschoolgist.com/ng/state-universities-in-nigeria/,CC-BY-NC-SA
Oyo State Technical University Ibadan,university,state,Oyo,Unknown,https://myschoolgist.com/ng/tech-u-courses/,accredited,,,,https://myschoolgist.com/ng/state-universities-in-nigeria/,CC-BY-NC-SA
"PAMO University of Medical Sciences, Portharcourt",university,private,Unknown,Portharcourt,https://myschoolgist.com/ng/pums-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Pan-Atlantic University, Lagos",university,private,Lagos,Unknown,https://myschoolgist.com/ng/pan-atlantic-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Paul University, Awka – Anambra State",university,private,Anambra,Awka,https://myschoolgist.com/ng/list-of-available-courses-in-paul-university/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"PeaceLand University, Enugu State",university,private,Enugu,Enugu State,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"PEN Resource University, Gombe",university,private,Gombe,Unknown,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Peter University, Achina-Onneh Anambra State",university,private,Anambra,Achina,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Philomath University, Kuje, Abuja",university,private,Abuja,Kuje,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Phoenix University, Agwada, Nasarawa State",university,private,Nasarawa,Agwada,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Precious Cornerstone University, Oyo",university,private,Oyo,Unknown,https://myschoolgist.com/ng/pcu-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Prime University, Kuje, FCT Abuja",university,private,FCT,Kuje,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Rayhaan University, Kebbi",university,private,Kebbi,Unknown,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Redeemer’s University, Mowe",university,private,Unknown,Mowe,https://myschoolgist.com/ng/redeemers-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Renaissance University, Enugu",university,private,Enugu,Unknown,https://myschoolgist.com/ng/renaissance-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Rhema University, Obeama-Asa – Rivers State",university,private,Rivers,Obeama,https://myschoolgist.com/ng/rhema-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
Ritman University,university,private,Unknown,Unknown,https://myschoolgist.com/ng/ritman-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
River State University of Science and Technology,university,state,Unknown,Unknown,https://myschoolgist.com/ng/rsust-courses/,accredited,,,,https://myschoolgist.com/ng/state-universities-in-nigeria/,CC-BY-NC-SA
"Saisa University of Medical Sciences and Technology, Sokoto State",university,private,Sokoto,Sokoto State,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Salem University, Lokoja",university,private,Unknown,Lokoja,https://myschoolgist.com/ng/salem-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Sam Maris University, Ondo",university,private,Ondo,Unknown,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Samuel Adegboyega University, Ogwa.",university,private,Unknown,Ogwa,https://myschoolgist.com/ng/list-of-available-courses-in-samuel-adegboyega-university/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Shanahan University Onitsha, Anambra State",university,private,Anambra,Anambra State,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Skyline University, Kano",university,private,Kano,Unknown,https://myschoolgist.com/ng/skyline-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Southern Atlantic University, Uyo, Akwa Ibom State",university,private,Akwa Ibom,Uyo,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Southwestern University, Oku Owa",university,private,Unknown,Oku Owa,https://myschoolgist.com/ng/southwestern-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Spiritan University, Nneochi Abia State",university,private,Abia,Nneochi Abia State,https://myschoolgist.com/ng/spiritan-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Sports University, Idumuje, Ugboko, Delta State",university,private,Delta,Idumuje,,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
Summit University,university,private,Unknown,Unknown,https://myschoolgist.com/ng/summit-university-courses/,accredited,,,,https://myschoolgist.com/ng/private-universities-in-nigeria/,CC-BY-NC-SA
"Tai Solarin Federal University of Education, Ijagun, Ijebu Ode",university,federal,Unknown,Federal University of Education,,accredited,,,,https://myschoolgist.com/ng/federal-universities-in-nigeria/,CC-BY-NC-SA
